id,subject,tag,question,choice1,choice2,choice3,choice4,answer,explanation,core_id,source
124,1,팬인/팬아웃,보기 중에서 어떤 모듈에 의해 제어(호출)되는 모듈의 수를 의미하는 것은?,응집도,결합도,팬아웃(Fan-Out),팬인(Fan-In),3,"팬인은 어떤 모듈을 제어(호출)하는 모듈의 수, 팬아웃은 어떤 모듈에 의해 제어(호출)되는 모듈의 수를 의미한다.",31,concept
125,1,재사용 규모,재사용 규모에 따른 분류에 해당하지 않는 것은?,함수와 객체,컴포넌트,애플리케이션,네트워크,4,"재사용은 규모에 따라 함수와 객체, 컴포넌트, 애플리케이션 단위로 분류된다.",32,concept
126,1,재사용 규모,재사용 규모에 따른 분류에 해당하지 않는 것은?,컴포넌트,애플리케이션,네트워크,함수와 객체,3,"재사용은 규모에 따라 함수와 객체, 컴포넌트, 애플리케이션 단위로 분류된다.",32,concept
127,1,재사용 규모,다음 중 재사용 규모에 따른 분류에 해당하지 않는 것은?,애플리케이션,네트워크,함수와 객체,컴포넌트,2,"재사용은 규모에 따라 함수와 객체, 컴포넌트, 애플리케이션 단위로 분류된다.",32,concept
128,1,재사용 규모,보기 중에서 재사용 규모에 따른 분류에 해당하지 않는 것은?,네트워크,애플리케이션,컴포넌트,함수와 객체,1,"재사용은 규모에 따라 함수와 객체, 컴포넌트, 애플리케이션 단위로 분류된다.",32,concept
129,1,디자인 패턴 유형,디자인 패턴(Design Pattern)의 3가지 유형에 해당하지 않는 것은?,생성 패턴,구조 패턴,행위 패턴,통합 패턴,4,"디자인 패턴은 생성(Creational), 구조(Structural), 행위(Behavioral) 패턴으로 분류된다.",33,concept
130,1,디자인 패턴 유형,디자인 패턴(Design Pattern)의 3가지 유형에 해당하지 않는 것은?,구조 패턴,행위 패턴,통합 패턴,생성 패턴,3,"디자인 패턴은 생성(Creational), 구조(Structural), 행위(Behavioral) 패턴으로 분류된다.",33,concept
131,1,디자인 패턴 유형,다음 중 디자인 패턴(Design Pattern)의 3가지 유형에 해당하지 않는 것은?,행위 패턴,통합 패턴,생성 패턴,구조 패턴,2,"디자인 패턴은 생성(Creational), 구조(Structural), 행위(Behavioral) 패턴으로 분류된다.",33,concept
132,1,디자인 패턴 유형,보기 중에서 디자인 패턴(Design Pattern)의 3가지 유형에 해당하지 않는 것은?,통합 패턴,행위 패턴,구조 패턴,생성 패턴,1,"디자인 패턴은 생성(Creational), 구조(Structural), 행위(Behavioral) 패턴으로 분류된다.",33,concept
133,1,생성 패턴,생성된 객체를 여러 프로세스가 동시에 참조할 수 없도록 하나의 인스턴스만 생성하는 생성 패턴은?,추상 팩토리(Abstract Factory),빌더(Builder),싱글톤(Singleton),프로토타입(Prototype),3,싱글톤 패턴은 클래스의 인스턴스를 하나만 생성하여 어디서든 동일한 인스턴스를 참조하도록 하는 패턴이다.,34,concept
134,1,생성 패턴,생성된 객체를 여러 프로세스가 동시에 참조할 수 없도록 하나의 인스턴스만 생성하는 생성 패턴은?,빌더(Builder),싱글톤(Singleton),프로토타입(Prototype),추상 팩토리(Abstract Factory),2,싱글톤 패턴은 클래스의 인스턴스를 하나만 생성하여 어디서든 동일한 인스턴스를 참조하도록 하는 패턴이다.,34,concept
135,1,생성 패턴,다음 중 생성된 객체를 여러 프로세스가 동시에 참조할 수 없도록 하나의 인스턴스만 생성하는 생성 패턴은?,싱글톤(Singleton),프로토타입(Prototype),추상 팩토리(Abstract Factory),빌더(Builder),1,싱글톤 패턴은 클래스의 인스턴스를 하나만 생성하여 어디서든 동일한 인스턴스를 참조하도록 하는 패턴이다.,34,concept
136,1,생성 패턴,보기 중에서 생성된 객체를 여러 프로세스가 동시에 참조할 수 없도록 하나의 인스턴스만 생성하는 생성 패턴은?,프로토타입(Prototype),싱글톤(Singleton),빌더(Builder),추상 팩토리(Abstract Factory),2,싱글톤 패턴은 클래스의 인스턴스를 하나만 생성하여 어디서든 동일한 인스턴스를 참조하도록 하는 패턴이다.,34,concept
137,1,구조 패턴,복합 객체와 단일 객체를 구분 없이 다루고자 할 때 사용하는 구조 패턴은?,어댑터(Adapter),브리지(Bridge),컴포지트(Composite),프록시(Proxy),3,컴포지트 패턴은 전체-부분 계층을 트리 구조로 구성해 복합 객체와 단일 객체를 구분 없이 다룰 수 있게 한다.,35,concept
138,1,구조 패턴,복합 객체와 단일 객체를 구분 없이 다루고자 할 때 사용하는 구조 패턴은?,브리지(Bridge),컴포지트(Composite),프록시(Proxy),어댑터(Adapter),2,컴포지트 패턴은 전체-부분 계층을 트리 구조로 구성해 복합 객체와 단일 객체를 구분 없이 다룰 수 있게 한다.,35,concept
139,1,구조 패턴,다음 중 복합 객체와 단일 객체를 구분 없이 다루고자 할 때 사용하는 구조 패턴은?,컴포지트(Composite),프록시(Proxy),어댑터(Adapter),브리지(Bridge),1,컴포지트 패턴은 전체-부분 계층을 트리 구조로 구성해 복합 객체와 단일 객체를 구분 없이 다룰 수 있게 한다.,35,concept
140,1,구조 패턴,보기 중에서 복합 객체와 단일 객체를 구분 없이 다루고자 할 때 사용하는 구조 패턴은?,프록시(Proxy),컴포지트(Composite),브리지(Bridge),어댑터(Adapter),2,컴포지트 패턴은 전체-부분 계층을 트리 구조로 구성해 복합 객체와 단일 객체를 구분 없이 다룰 수 있게 한다.,35,concept
141,1,행위 패턴,객체의 상태에 따라 동일한 동작을 다르게 처리해야 할 때 사용하는 행위 패턴은?,옵서버(Observer),상태(State),전략(Strategy),커맨드(Command),2,상태 패턴은 객체의 내부 상태에 따라 동일한 동작이 다르게 수행되도록 하는 패턴이다.,36,concept
142,1,행위 패턴,객체의 상태에 따라 동일한 동작을 다르게 처리해야 할 때 사용하는 행위 패턴은?,상태(State),전략(Strategy),커맨드(Command),옵서버(Observer),1,상태 패턴은 객체의 내부 상태에 따라 동일한 동작이 다르게 수행되도록 하는 패턴이다.,36,concept
143,1,행위 패턴,다음 중 객체의 상태에 따라 동일한 동작을 다르게 처리해야 할 때 사용하는 행위 패턴은?,전략(Strategy),커맨드(Command),옵서버(Observer),상태(State),4,상태 패턴은 객체의 내부 상태에 따라 동일한 동작이 다르게 수행되도록 하는 패턴이다.,36,concept
144,1,행위 패턴,보기 중에서 객체의 상태에 따라 동일한 동작을 다르게 처리해야 할 때 사용하는 행위 패턴은?,커맨드(Command),전략(Strategy),상태(State),옵서버(Observer),3,상태 패턴은 객체의 내부 상태에 따라 동일한 동작이 다르게 수행되도록 하는 패턴이다.,36,concept
145,1,요구사항 검증방법,"작성자를 제외한 다른 검토 전문가들이 결함을 발견하는, 공식적인 요구사항 검증 방법은?",동료검토(Peer Review),워크스루(Walk Through),인스펙션(Inspection),동료 리뷰,3,"인스펙션은 작성자를 제외한 전문가들이 결함을 찾는 공식적인 검토 방법으로, 동료검토·워크스루는 비공식적인 방법이다.",37,concept
146,1,요구사항 검증방법,"작성자를 제외한 다른 검토 전문가들이 결함을 발견하는, 공식적인 요구사항 검증 방법은?",워크스루(Walk Through),인스펙션(Inspection),동료 리뷰,동료검토(Peer Review),2,"인스펙션은 작성자를 제외한 전문가들이 결함을 찾는 공식적인 검토 방법으로, 동료검토·워크스루는 비공식적인 방법이다.",37,concept
147,1,요구사항 검증방법,"다음 중 작성자를 제외한 다른 검토 전문가들이 결함을 발견하는, 공식적인 요구사항 검증 방법은?",인스펙션(Inspection),동료 리뷰,동료검토(Peer Review),워크스루(Walk Through),1,"인스펙션은 작성자를 제외한 전문가들이 결함을 찾는 공식적인 검토 방법으로, 동료검토·워크스루는 비공식적인 방법이다.",37,concept
148,1,요구사항 검증방법,"보기 중에서 작성자를 제외한 다른 검토 전문가들이 결함을 발견하는, 공식적인 요구사항 검증 방법은?",동료 리뷰,인스펙션(Inspection),워크스루(Walk Through),동료검토(Peer Review),2,"인스펙션은 작성자를 제외한 전문가들이 결함을 찾는 공식적인 검토 방법으로, 동료검토·워크스루는 비공식적인 방법이다.",37,concept
149,1,미들웨어,미들웨어(Middleware)에 대한 설명으로 옳지 않은 것은?,분산 컴퓨팅 환경에서 서로 다른 기종 간을 연결한다.,운영체제와 응용프로그램 사이에서 서비스를 제공한다.,위치 투명성을 제공한다.,사용자가 내부 동작을 직접 확인할 수 있어야 한다.,4,"미들웨어의 내부 동작은 사용자가 직접 확인하기 어려우며, 확인하려면 별도의 응용 소프트웨어가 필요하다.",38,concept
150,1,미들웨어,미들웨어(Middleware)에 대한 설명으로 옳지 않은 것은?,운영체제와 응용프로그램 사이에서 서비스를 제공한다.,위치 투명성을 제공한다.,사용자가 내부 동작을 직접 확인할 수 있어야 한다.,분산 컴퓨팅 환경에서 서로 다른 기종 간을 연결한다.,3,"미들웨어의 내부 동작은 사용자가 직접 확인하기 어려우며, 확인하려면 별도의 응용 소프트웨어가 필요하다.",38,concept
151,1,미들웨어,다음 중 미들웨어(Middleware)에 대한 설명으로 옳지 않은 것은?,위치 투명성을 제공한다.,사용자가 내부 동작을 직접 확인할 수 있어야 한다.,분산 컴퓨팅 환경에서 서로 다른 기종 간을 연결한다.,운영체제와 응용프로그램 사이에서 서비스를 제공한다.,2,"미들웨어의 내부 동작은 사용자가 직접 확인하기 어려우며, 확인하려면 별도의 응용 소프트웨어가 필요하다.",38,concept
152,1,미들웨어,보기 중에서 미들웨어(Middleware)에 대한 설명으로 옳지 않은 것은?,사용자가 내부 동작을 직접 확인할 수 있어야 한다.,위치 투명성을 제공한다.,운영체제와 응용프로그램 사이에서 서비스를 제공한다.,분산 컴퓨팅 환경에서 서로 다른 기종 간을 연결한다.,1,"미들웨어의 내부 동작은 사용자가 직접 확인하기 어려우며, 확인하려면 별도의 응용 소프트웨어가 필요하다.",38,concept
153,2,자료구조 분류,다음 중 비선형 구조에 해당하는 것은?,스택(Stack),큐(Queue),트리(Tree),데크(Deque),3,"자료구조는 선형(배열·리스트·스택·큐·데크)과 비선형(트리·그래프) 구조로 분류되며, 트리는 비선형 구조에 해당한다.",39,concept
154,2,자료구조 분류,다음 중 비선형 구조에 해당하는 것은?,큐(Queue),트리(Tree),데크(Deque),스택(Stack),2,"자료구조는 선형(배열·리스트·스택·큐·데크)과 비선형(트리·그래프) 구조로 분류되며, 트리는 비선형 구조에 해당한다.",39,concept
155,2,자료구조 분류,다음 중 비선형 구조에 해당하는 것은?,트리(Tree),데크(Deque),스택(Stack),큐(Queue),1,"자료구조는 선형(배열·리스트·스택·큐·데크)과 비선형(트리·그래프) 구조로 분류되며, 트리는 비선형 구조에 해당한다.",39,concept
156,2,자료구조 분류,다음 중 비선형 구조에 해당하는 것은?,데크(Deque),트리(Tree),큐(Queue),스택(Stack),2,"자료구조는 선형(배열·리스트·스택·큐·데크)과 비선형(트리·그래프) 구조로 분류되며, 트리는 비선형 구조에 해당한다.",39,concept
157,2,스택,가장 나중에 삽입된 자료가 가장 먼저 삭제되는 후입선출(LIFO) 방식의 자료구조는?,스택(Stack),큐(Queue),데크(Deque),트리(Tree),1,스택은 한쪽 끝에서만 삽입·삭제가 이루어지는 후입선출(LIFO) 자료구조이다.,40,concept
158,2,스택,가장 나중에 삽입된 자료가 가장 먼저 삭제되는 후입선출(LIFO) 방식의 자료구조는?,큐(Queue),데크(Deque),트리(Tree),스택(Stack),4,스택은 한쪽 끝에서만 삽입·삭제가 이루어지는 후입선출(LIFO) 자료구조이다.,40,concept
159,2,스택,다음 중 가장 나중에 삽입된 자료가 가장 먼저 삭제되는 후입선출(LIFO) 방식의 자료구조는?,데크(Deque),트리(Tree),스택(Stack),큐(Queue),3,스택은 한쪽 끝에서만 삽입·삭제가 이루어지는 후입선출(LIFO) 자료구조이다.,40,concept
160,2,스택,보기 중에서 가장 나중에 삽입된 자료가 가장 먼저 삭제되는 후입선출(LIFO) 방식의 자료구조는?,트리(Tree),데크(Deque),큐(Queue),스택(Stack),4,스택은 한쪽 끝에서만 삽입·삭제가 이루어지는 후입선출(LIFO) 자료구조이다.,40,concept
161,2,스택 응용,다음 중 스택(Stack)의 응용 분야가 아닌 것은?,인터럽트의 처리,수식 계산 및 표기법 변환,서브루틴 호출 및 복귀주소 저장,우선순위가 높은 작업 순서 처리,4,"우선순위가 높은 작업을 먼저 처리하는 것은 큐/우선순위 큐의 응용이며, 스택은 인터럽트 처리, 수식 계산, 서브루틴 복귀주소 저장 등에 사용된다.",41,concept
162,2,스택 응용,다음 중 스택(Stack)의 응용 분야가 아닌 것은?,수식 계산 및 표기법 변환,서브루틴 호출 및 복귀주소 저장,우선순위가 높은 작업 순서 처리,인터럽트의 처리,3,"우선순위가 높은 작업을 먼저 처리하는 것은 큐/우선순위 큐의 응용이며, 스택은 인터럽트 처리, 수식 계산, 서브루틴 복귀주소 저장 등에 사용된다.",41,concept
163,2,스택 응용,다음 중 스택(Stack)의 응용 분야가 아닌 것은?,서브루틴 호출 및 복귀주소 저장,우선순위가 높은 작업 순서 처리,인터럽트의 처리,수식 계산 및 표기법 변환,2,"우선순위가 높은 작업을 먼저 처리하는 것은 큐/우선순위 큐의 응용이며, 스택은 인터럽트 처리, 수식 계산, 서브루틴 복귀주소 저장 등에 사용된다.",41,concept
164,2,스택 응용,다음 중 스택(Stack)의 응용 분야가 아닌 것은?,우선순위가 높은 작업 순서 처리,서브루틴 호출 및 복귀주소 저장,수식 계산 및 표기법 변환,인터럽트의 처리,1,"우선순위가 높은 작업을 먼저 처리하는 것은 큐/우선순위 큐의 응용이며, 스택은 인터럽트 처리, 수식 계산, 서브루틴 복귀주소 저장 등에 사용된다.",41,concept
165,2,그래프 최대 간선수,정점이 n개인 무방향 그래프의 최대 간선(Edge) 수는?,n(n-1)/2,n(n-1),n²,n(n+1)/2,1,"무방향 그래프의 최대 간선 수는 n(n-1)/2, 방향 그래프의 최대 간선 수는 n(n-1)이다.",42,concept
166,2,그래프 최대 간선수,정점이 n개인 무방향 그래프의 최대 간선(Edge) 수는?,n(n-1),n²,n(n+1)/2,n(n-1)/2,4,"무방향 그래프의 최대 간선 수는 n(n-1)/2, 방향 그래프의 최대 간선 수는 n(n-1)이다.",42,concept
167,2,그래프 최대 간선수,다음 중 정점이 n개인 무방향 그래프의 최대 간선(Edge) 수는?,n²,n(n+1)/2,n(n-1)/2,n(n-1),3,"무방향 그래프의 최대 간선 수는 n(n-1)/2, 방향 그래프의 최대 간선 수는 n(n-1)이다.",42,concept
168,2,그래프 최대 간선수,보기 중에서 정점이 n개인 무방향 그래프의 최대 간선(Edge) 수는?,n(n+1)/2,n²,n(n-1),n(n-1)/2,4,"무방향 그래프의 최대 간선 수는 n(n-1)/2, 방향 그래프의 최대 간선 수는 n(n-1)이다.",42,concept
169,2,트리 용어,"트리(Tree)에서 자식이 하나도 없는 노드, 즉 디그리(차수)가 0인 노드를 의미하는 것은?",루트 노드(Root Node),단말 노드(Terminal Node),형제 노드(Sibling Node),부모 노드(Parent Node),2,"단말 노드(리프 노드)는 자식이 없는, 즉 디그리가 0인 노드를 의미한다.",43,concept
170,2,트리 용어,"트리(Tree)에서 자식이 하나도 없는 노드, 즉 디그리(차수)가 0인 노드를 의미하는 것은?",단말 노드(Terminal Node),형제 노드(Sibling Node),부모 노드(Parent Node),루트 노드(Root Node),1,"단말 노드(리프 노드)는 자식이 없는, 즉 디그리가 0인 노드를 의미한다.",43,concept
171,2,트리 용어,"다음 중 트리(Tree)에서 자식이 하나도 없는 노드, 즉 디그리(차수)가 0인 노드를 의미하는 것은?",형제 노드(Sibling Node),부모 노드(Parent Node),루트 노드(Root Node),단말 노드(Terminal Node),4,"단말 노드(리프 노드)는 자식이 없는, 즉 디그리가 0인 노드를 의미한다.",43,concept
172,2,트리 용어,"보기 중에서 트리(Tree)에서 자식이 하나도 없는 노드, 즉 디그리(차수)가 0인 노드를 의미하는 것은?",부모 노드(Parent Node),형제 노드(Sibling Node),단말 노드(Terminal Node),루트 노드(Root Node),3,"단말 노드(리프 노드)는 자식이 없는, 즉 디그리가 0인 노드를 의미한다.",43,concept
173,2,이분 검색,이분 검색(이진 검색)에 대한 설명으로 옳지 않은 것은?,검색할 데이터가 정렬되어 있어야 한다.,비교할 때마다 검색 대상 데이터 수가 절반으로 줄어든다.,탐색 효율이 좋고 탐색 시간이 적게 소요된다.,정렬되지 않은 데이터에서도 빠르게 검색할 수 있다.,4,"이분 검색은 반드시 정렬된 데이터를 대상으로 하며, 정렬되지 않은 데이터에는 적용할 수 없다.",44,concept
174,2,이분 검색,이분 검색(이진 검색)에 대한 설명으로 옳지 않은 것은?,비교할 때마다 검색 대상 데이터 수가 절반으로 줄어든다.,탐색 효율이 좋고 탐색 시간이 적게 소요된다.,정렬되지 않은 데이터에서도 빠르게 검색할 수 있다.,검색할 데이터가 정렬되어 있어야 한다.,3,"이분 검색은 반드시 정렬된 데이터를 대상으로 하며, 정렬되지 않은 데이터에는 적용할 수 없다.",44,concept
175,2,이분 검색,다음 중 이분 검색(이진 검색)에 대한 설명으로 옳지 않은 것은?,탐색 효율이 좋고 탐색 시간이 적게 소요된다.,정렬되지 않은 데이터에서도 빠르게 검색할 수 있다.,검색할 데이터가 정렬되어 있어야 한다.,비교할 때마다 검색 대상 데이터 수가 절반으로 줄어든다.,2,"이분 검색은 반드시 정렬된 데이터를 대상으로 하며, 정렬되지 않은 데이터에는 적용할 수 없다.",44,concept
176,2,이분 검색,보기 중에서 이분 검색(이진 검색)에 대한 설명으로 옳지 않은 것은?,정렬되지 않은 데이터에서도 빠르게 검색할 수 있다.,탐색 효율이 좋고 탐색 시간이 적게 소요된다.,비교할 때마다 검색 대상 데이터 수가 절반으로 줄어든다.,검색할 데이터가 정렬되어 있어야 한다.,1,"이분 검색은 반드시 정렬된 데이터를 대상으로 하며, 정렬되지 않은 데이터에는 적용할 수 없다.",44,concept
177,2,해싱 함수,레코드 키 값(K)을 해시표 크기보다 큰 수 중 가장 작은 소수(Q)로 나눈 나머지를 홈 주소로 삼는 해싱 함수는?,제산법(Division),제곱법(Mid-Square),폴딩법(Folding),숫자 분석법(Digit Analysis),1,제산법은 키 값을 해시표 크기보다 큰 최소 소수로 나눈 나머지를 홈 주소로 삼는 방식이다.,45,concept
178,2,해싱 함수,레코드 키 값(K)을 해시표 크기보다 큰 수 중 가장 작은 소수(Q)로 나눈 나머지를 홈 주소로 삼는 해싱 함수는?,제곱법(Mid-Square),폴딩법(Folding),숫자 분석법(Digit Analysis),제산법(Division),4,제산법은 키 값을 해시표 크기보다 큰 최소 소수로 나눈 나머지를 홈 주소로 삼는 방식이다.,45,concept
179,2,해싱 함수,다음 중 레코드 키 값(K)을 해시표 크기보다 큰 수 중 가장 작은 소수(Q)로 나눈 나머지를 홈 주소로 삼는 해싱 함수는?,폴딩법(Folding),숫자 분석법(Digit Analysis),제산법(Division),제곱법(Mid-Square),3,제산법은 키 값을 해시표 크기보다 큰 최소 소수로 나눈 나머지를 홈 주소로 삼는 방식이다.,45,concept
180,2,해싱 함수,보기 중에서 레코드 키 값(K)을 해시표 크기보다 큰 수 중 가장 작은 소수(Q)로 나눈 나머지를 홈 주소로 삼는 해싱 함수는?,숫자 분석법(Digit Analysis),폴딩법(Folding),제곱법(Mid-Square),제산법(Division),4,제산법은 키 값을 해시표 크기보다 큰 최소 소수로 나눈 나머지를 홈 주소로 삼는 방식이다.,45,concept
181,2,스택 응용,"PUSH와 POP 연산 중, 스택에서 자료를 출력하는 명령은?",PUSH,POP,PEEK,TOP,2,"PUSH는 스택에 자료를 입력하는 명령, POP은 스택에서 자료를 출력(삭제)하는 명령이다.",46,concept
182,2,스택 응용,"PUSH와 POP 연산 중, 스택에서 자료를 출력하는 명령은?",POP,PEEK,TOP,PUSH,1,"PUSH는 스택에 자료를 입력하는 명령, POP은 스택에서 자료를 출력(삭제)하는 명령이다.",46,concept
183,2,스택 응용,"다음 중 PUSH와 POP 연산 중, 스택에서 자료를 출력하는 명령은?",PEEK,TOP,PUSH,POP,4,"PUSH는 스택에 자료를 입력하는 명령, POP은 스택에서 자료를 출력(삭제)하는 명령이다.",46,concept
184,2,스택 응용,"보기 중에서 PUSH와 POP 연산 중, 스택에서 자료를 출력하는 명령은?",TOP,PEEK,POP,PUSH,3,"PUSH는 스택에 자료를 입력하는 명령, POP은 스택에서 자료를 출력(삭제)하는 명령이다.",46,concept
185,2,빌드 자동화 도구,다음 중 Groovy를 기반으로 한 오픈소스 빌드 자동화 도구는?,Ant,Maven,Jenkins,Gradle,4,"Gradle은 Groovy 기반의 오픈소스 빌드 자동화 도구이며, Jenkins는 JAVA 기반의 빌드 자동화 도구이다.",47,concept
186,2,빌드 자동화 도구,다음 중 Groovy를 기반으로 한 오픈소스 빌드 자동화 도구는?,Maven,Jenkins,Gradle,Ant,3,"Gradle은 Groovy 기반의 오픈소스 빌드 자동화 도구이며, Jenkins는 JAVA 기반의 빌드 자동화 도구이다.",47,concept
187,2,빌드 자동화 도구,다음 중 Groovy를 기반으로 한 오픈소스 빌드 자동화 도구는?,Jenkins,Gradle,Ant,Maven,2,"Gradle은 Groovy 기반의 오픈소스 빌드 자동화 도구이며, Jenkins는 JAVA 기반의 빌드 자동화 도구이다.",47,concept
188,2,빌드 자동화 도구,다음 중 Groovy를 기반으로 한 오픈소스 빌드 자동화 도구는?,Gradle,Jenkins,Maven,Ant,1,"Gradle은 Groovy 기반의 오픈소스 빌드 자동화 도구이며, Jenkins는 JAVA 기반의 빌드 자동화 도구이다.",47,concept
189,2,소프트웨어 패키징,소프트웨어 패키징에 대한 설명으로 옳지 않은 것은?,모듈별 실행 파일을 묶어 배포용 설치 파일을 만드는 것이다.,개발자가 아니라 사용자를 중심으로 진행한다.,내부 콘텐츠에 대한 암호화 및 보안을 고려한다.,패키징 이후에는 지속적인 변경 관리가 불필요하다.,4,소프트웨어 패키징 후에도 다양한 환경에서의 배포·변경 관리가 지속적으로 고려되어야 한다.,48,concept
190,2,소프트웨어 패키징,소프트웨어 패키징에 대한 설명으로 옳지 않은 것은?,개발자가 아니라 사용자를 중심으로 진행한다.,내부 콘텐츠에 대한 암호화 및 보안을 고려한다.,패키징 이후에는 지속적인 변경 관리가 불필요하다.,모듈별 실행 파일을 묶어 배포용 설치 파일을 만드는 것이다.,3,소프트웨어 패키징 후에도 다양한 환경에서의 배포·변경 관리가 지속적으로 고려되어야 한다.,48,concept
191,2,소프트웨어 패키징,다음 중 소프트웨어 패키징에 대한 설명으로 옳지 않은 것은?,내부 콘텐츠에 대한 암호화 및 보안을 고려한다.,패키징 이후에는 지속적인 변경 관리가 불필요하다.,모듈별 실행 파일을 묶어 배포용 설치 파일을 만드는 것이다.,개발자가 아니라 사용자를 중심으로 진행한다.,2,소프트웨어 패키징 후에도 다양한 환경에서의 배포·변경 관리가 지속적으로 고려되어야 한다.,48,concept
192,2,소프트웨어 패키징,보기 중에서 소프트웨어 패키징에 대한 설명으로 옳지 않은 것은?,패키징 이후에는 지속적인 변경 관리가 불필요하다.,내부 콘텐츠에 대한 암호화 및 보안을 고려한다.,개발자가 아니라 사용자를 중심으로 진행한다.,모듈별 실행 파일을 묶어 배포용 설치 파일을 만드는 것이다.,1,소프트웨어 패키징 후에도 다양한 환경에서의 배포·변경 관리가 지속적으로 고려되어야 한다.,48,concept
193,2,DRM 구성요소,"디지털 저작권 관리(DRM) 구성 요소 중, 콘텐츠를 메타데이터와 함께 배포 가능한 형태로 묶어 암호화하는 프로그램은?",클리어링 하우스,콘텐츠 제공자,패키저(Packager),DRM 컨트롤러,3,패키저는 콘텐츠를 메타데이터와 함께 배포 가능한 형태로 묶어 암호화하는 프로그램이다.,49,concept
194,2,DRM 구성요소,"디지털 저작권 관리(DRM) 구성 요소 중, 콘텐츠를 메타데이터와 함께 배포 가능한 형태로 묶어 암호화하는 프로그램은?",콘텐츠 제공자,패키저(Packager),DRM 컨트롤러,클리어링 하우스,2,패키저는 콘텐츠를 메타데이터와 함께 배포 가능한 형태로 묶어 암호화하는 프로그램이다.,49,concept
195,2,DRM 구성요소,"다음 중 디지털 저작권 관리(DRM) 구성 요소 중, 콘텐츠를 메타데이터와 함께 배포 가능한 형태로 묶어 암호화하는 프로그램은?",패키저(Packager),DRM 컨트롤러,클리어링 하우스,콘텐츠 제공자,1,패키저는 콘텐츠를 메타데이터와 함께 배포 가능한 형태로 묶어 암호화하는 프로그램이다.,49,concept
196,2,DRM 구성요소,"보기 중에서 디지털 저작권 관리(DRM) 구성 요소 중, 콘텐츠를 메타데이터와 함께 배포 가능한 형태로 묶어 암호화하는 프로그램은?",DRM 컨트롤러,패키저(Packager),콘텐츠 제공자,클리어링 하우스,2,패키저는 콘텐츠를 메타데이터와 함께 배포 가능한 형태로 묶어 암호화하는 프로그램이다.,49,concept
197,2,형상관리,"형상 관리(SCM)의 주요 기능 중, 프로그램을 수정하기 위해 저장소에서 파일을 받아오는 것은?",체크아웃(Check-Out),체크인(Check-In),커밋(Commit),머지(Merge),1,"체크아웃은 파일을 저장소에서 받아오는 것, 체크인은 수정을 완료한 파일을 저장소에 새 버전으로 갱신하는 것이다.",50,concept
198,2,형상관리,"형상 관리(SCM)의 주요 기능 중, 프로그램을 수정하기 위해 저장소에서 파일을 받아오는 것은?",체크인(Check-In),커밋(Commit),머지(Merge),체크아웃(Check-Out),4,"체크아웃은 파일을 저장소에서 받아오는 것, 체크인은 수정을 완료한 파일을 저장소에 새 버전으로 갱신하는 것이다.",50,concept
199,2,형상관리,"다음 중 형상 관리(SCM)의 주요 기능 중, 프로그램을 수정하기 위해 저장소에서 파일을 받아오는 것은?",커밋(Commit),머지(Merge),체크아웃(Check-Out),체크인(Check-In),3,"체크아웃은 파일을 저장소에서 받아오는 것, 체크인은 수정을 완료한 파일을 저장소에 새 버전으로 갱신하는 것이다.",50,concept
200,2,형상관리,"보기 중에서 형상 관리(SCM)의 주요 기능 중, 프로그램을 수정하기 위해 저장소에서 파일을 받아오는 것은?",머지(Merge),커밋(Commit),체크인(Check-In),체크아웃(Check-Out),4,"체크아웃은 파일을 저장소에서 받아오는 것, 체크인은 수정을 완료한 파일을 저장소에 새 버전으로 갱신하는 것이다.",50,concept
201,2,파레토 법칙,소프트웨어 테스트에서 오류의 80%는 전체 모듈의 20% 내에서 발견된다는 법칙은?,파레토 법칙(Pareto Principle),무어의 법칙,브룩스의 법칙,옴의 법칙,1,파레토 법칙은 오류의 80%가 전체 모듈의 20% 내에서 발견된다는 경험적 법칙이다.,51,concept
202,2,파레토 법칙,소프트웨어 테스트에서 오류의 80%는 전체 모듈의 20% 내에서 발견된다는 법칙은?,무어의 법칙,브룩스의 법칙,옴의 법칙,파레토 법칙(Pareto Principle),4,파레토 법칙은 오류의 80%가 전체 모듈의 20% 내에서 발견된다는 경험적 법칙이다.,51,concept
203,2,파레토 법칙,다음 중 소프트웨어 테스트에서 오류의 80%는 전체 모듈의 20% 내에서 발견된다는 법칙은?,브룩스의 법칙,옴의 법칙,파레토 법칙(Pareto Principle),무어의 법칙,3,파레토 법칙은 오류의 80%가 전체 모듈의 20% 내에서 발견된다는 경험적 법칙이다.,51,concept
204,2,파레토 법칙,보기 중에서 소프트웨어 테스트에서 오류의 80%는 전체 모듈의 20% 내에서 발견된다는 법칙은?,옴의 법칙,브룩스의 법칙,무어의 법칙,파레토 법칙(Pareto Principle),4,파레토 법칙은 오류의 80%가 전체 모듈의 20% 내에서 발견된다는 경험적 법칙이다.,51,concept
205,2,화이트박스 테스트,모듈의 원시 코드를 오픈시킨 상태에서 논리적인 모든 경로를 테스트하는 방법은?,화이트박스 테스트,블랙박스 테스트,인수 테스트,회귀 테스트,1,화이트박스 테스트는 원시 코드의 논리적 경로(제어 구조)를 대상으로 테스트 케이스를 설계하는 기법이다.,52,concept
